;SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS;FUNDO DE INVESTIMENTO EM AÇÕES CAIXA PETROBRAS PRÉ-SAL;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES - PETROBRAS 2010;ITAÚ AÇÕES PETROBRÁS - FUNDO DE INVESTIMENTO;SANTANDER FI PETROBRÁS AÇÕES;BB AÇÕES PETROBRAS FUNDO DE INVESTIMENTO;BB AÇÕES PETROBRAS I FUNDO DE INVESTIMENTO;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS;BRADESCO H FUNDO DE INVESTIMENTO AÇÕES PETROBRAS;FUNDO DE INVESTIMENTO EM AÇÕES CAIXA PETROBRAS;FUNDO DE INVESTIMENTO EM AÇÕES CAIXA PETROBRAS PLUS;SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO PETROBRÁS 2 AÇÕES;CAIXA FUNDO DE INVESTIMENTO EM AÇÕES BANCO DO BRASIL PLUS;BB AÇÕES BB FUNDO DE INVESTIMENTO;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES CIELO;ITAÚ AÇÕES PETROBRAS I - FUNDO DE INVESTIMENTO;BB AÇÕES CIELO FUNDO DE INVESTIMENTO;BB AÇÕES BB SEGURIDADE FUNDO DE INVESTIMENTO EM AÇÕES;FUNDO DE INVESTIMENTO EM AÇÕES CAIXA SEGURIDADE;MB FUNDO DE INVESTIMENTO EM AÇÕES INSTITUIÇÕES FINANCEIRAS;ORGANON FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;TARPON GT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;ALASKA BLACK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES II - BDR NÍVEL I;ALASKA BLACK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES - BDR NÍVEL I;CHARLES RIVER FUNDO DE INVESTIMENTO DE AÇÕES;ITAÚ UNIBANCO AÇÕES HOLDING FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;ITAÚ INDEX ITAÚ UNIBANCO AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;ITAÚ UNIBANCO AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;SQUADRA LB FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES ACCESS;SPX FALCON ARMATA ADVISORY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;SPX FALCON SELEÇÃO AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;GUEPARDO INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;ABSOLUTE PACE LONG BIASED ADVISORY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;REAL INVESTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES BDR NÍVEL I;XP INVESTOR DIVIDENDOS FUNDO DE INVESTIMENTO EM AÇÕES;ABSOLUTE PACE LONG BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;PLURAL DIVIDENDOS FUNDO DE INVESTIMENTO EM AÇÕES;RPS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES SELECTION;XP INVESTOR IBOVESPA ATIVO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES;BB ACOES SETOR FINANCEIRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO
2022-02-01;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
2022-02-02;98.54890926947364;98.5484322913076;98.54299541753231;98.20837764072107;98.26845591247078;98.30371091756439;98.30837547315605;98.23166981371395;98.20899825679717;98.21032288874652;98.20599374916101;98.20288373049111;98.33846121916552;98.3515244561844;101.24638666826846;98.19943816973698;101.26121343543394;98.74994103460695;97.2458946908136;101.86377924666911;99.22583808782115;100.0252807531457;98.22379100863931;98.22664083259346;99.18445490429151;98.45273630543542;98.44929063279334;98.4413764588006;98.88052489254768;98.98057001266453;99.00625268369367;98.41137078755536;99.78910264829854;99.15230785337047;99.163285573388;99.7895973501278;99.13348442956308;98.99567800316436;99.08249400323068;98.11979815331559
2022-02-03;97.18936455844445;97.18826514614082;97.17462146504538;97.15975431358977;97.15613222443797;97.15814710927343;97.16394917790667;97.16051080132202;97.15892215615003;97.16191494319288;97.15725280757128;97.14866558059147;99.0051794205925;99.01548927158723;95.39512738767513;97.14226176741313;95.43658175093563;99.30264313998529;97.46582233935551;99.85313817993628;100.31735718791583;101.69181283173283;98.04830191920423;98.05150708017052;97.68790578811104;99.56578585872651;99.55963952117841;99.5433845120751;98.539091911988;98.21575322608493;98.26013255399232;97.63803584640357;98.19865837026842;99.20281426653244;99.41019682274151;98.2049860794051;99.44874601090805;98.97485938619963;98.88178783281961;98.37935666039664
2022-02-04;98.88065521709404;98.87600657372423;98.86164956752077;98.8899387386328;98.87734660577237;98.87011556936469;98.87557585657137;98.88145578293052;98.88232305688382;98.88509253276294;98.88238316223294;98.87531911827075;98.81591637822513;98.82535755317876;101.23533193737191;98.8636755650801;101.25838299915048;98.86522875226895;98.12513301426793;98.46602897750248;99.17443963358369;101.23084088168959;98.6721703041817;98.67442879007514;97.45483784672881;99.87688025299323;99.86792991057114;99.84242280204941;98.93541088821627;97.58974520108023;97.64875338619407;96.87841986309034;98.33414498828598;98.32504776597614;98.85301163140518;98.33966441074371;99.85536828228048;99.62306922944707;99.46139092278898;98.62686367298042
2022-02-07;97.43011483322198;97.425717583378;97.40699966442705;97.70382114800437;97.63609229412658;97.5989880797274;97.61050088518081;97.67566614058653;97.69559340090835;97.69776164858057;97.69638239897557;97.68276696362436;97.67845337031805;97.69403447563676;101.64564832963994;97.66910274053137;101.66371871950074;104.48607768727776;98.78463674929611;96.92426851453457;98.76410775750463;101.68655803132451;99.06970176136987;99.07154038835215;97.60008663646902;99.33610562492998;99.32494745224817;99.29075159116681;97.76502637995144;97.58686223741951;97.64668907836808;96.64357689552027;97.52901880768397;98.35234462197246;98.905077514097;97.53825640427924;100.19508539437187;99.17122607366636;99.37391789191459;97.81929018918024
2022-02-08;96.46228877714256;96.4585617420814;96.43394398641362;96.2976346724007;96.30892958173067;96.3198236224406;96.33711206095522;96.29993681367151;96.2893426118526;96.288558102628;96.28927595268367;96.2706052053639;98.71188786435307;98.72132946764167;100.80480397516382;96.25479292608028;100.82965495802783;104.30813635166032;98.45439081395888;96.02225446082122;99.06432579579979;102.47698807136332;99.74340932002448;99.74222260306851;98.25752176549909;100.41349700744094;100.4001693705408;100.3570382393044;97.22110159465946;97.2223185009712;97.29079044216502;96.85340093807325;97.81468954576992;98.9142474472404;98.85805717369068;97.82164382640025;100.23436665763883;99.28421314874407;99.39250291947684;98.2886891486415
2022-02-09;96.82416054984004;96.81916031569888;96.79020448396983;96.37707443288828;96.43929174656289;96.47848725913329;96.49531978990406;96.3958398804394;96.3654235000048;96.36524976205688;96.3661639429061;96.3453180432217;97.85062774992032;97.86396560409761;100.3818675803679;96.32582822942395;100.40991492615301;105.0311074729872;99.88493409508904;95.59584362648195;99.65337709428232;103.12594350617768;101.34534209481336;101.34068207983331;98.67179840561403;96.49611673984231;96.47994096327226;96.42970776698934;98.57612441963995;98.14135224816638;98.1902826598367;96.37590127089976;98.77732809799117;99.09614215855166;99.34424648349884;98.78212363763295;100.33713069146476;99.3433414845084;99.17357231399971;96.4422970211005
2022-02-10;98.30370344849476;98.296802759363;98.26399082895989;98.02456097848503;98.05349614916307;98.06986689512125;98.08585764727748;98.02536582326631;98.00638897383585;98.0063358338247;98.00934603742209;97.98927928002429;98.91578571378062;98.92190233185805;103.29882952900584;97.96417461254728;103.30567885594095;105.39978241795576;100.10353419584565;96.42145913095781;99.7035259021697;103.28894335622279;101.43346102120555;101.42858219654684;99.6669801459902;98.30760449361838;98.2893824195662;98.23025321715794;99.32809026915258;98.20557647233872;98.2539097130096;96.79763155144903;98.87516152964744;99.1978965944975;99.67595955686751;98.87952272717035;101.20262554947584;99.98921959317602;99.91307463107421;97.08540569288628
2022-02-11;102.2915982345784;102.28484729879091;102.24389108648582;102.42280073555013;102.37492820354612;102.33584986772884;102.34612036502706;102.382713897554;102.3918857087935;102.39628398607064;102.39835709903159;102.38643973286803;102.36827342126993;102.35175614975486;100.78913169295474;102.35152293707858;100.81201524922116;102.50713605795579;102.19541113127333;95.07004893888632;98.05144244178898;102.69225079455843;100.73627570926918;100.73006646561156;99.83358874024685;103.99346142661365;103.97565583882692;103.90553428429929;100.46425059946607;98.03568137226479;98.0884808706353;96.92318478246737;98.91470253125524;98.53844878802168;99.58553642076484;98.91903036698709;101.4150168690048;99.98584878323966;100.11882393589508;98.7493582936249
2022-02-14;99.99537105690759;99.98660125559023;99.94234150189051;99.77881049466411;99.79095380332885;99.79728314468618;99.80995510519472;99.76562127100291;99.7505730313661;99.75030021997398;99.75549056857052;99.73521659875743;102.79009211608769;102.76865648616563;103.28656171259499;99.69957182569338;103.34974032887345;105.12269017804586;103.40590532282101;97.03246986273022;98.53742390903375;104.2172423367444;101.40224810935707;101.39470671265384;99.553079730066;103.7640313699584;103.74349583899085;103.66450495965836;101.18518253356723;98.67788582232976;98.71730194368793;97.1153871514451;99.08038239048919;98.52633337426741;100.15761901065969;99.08402703867283;101.00417318968107;100.49943651809312;100.1431707025912;99.38136003948773
2022-02-15;98.42389011100191;98.41233218211617;98.36519220755613;97.71255705649864;97.81395171463602;97.87802610702153;97.89439450698853;97.73556744663294;97.68596216014933;97.68604296859455;97.68991649851812;97.66215059428947;107.64523153848839;107.60533827485924;102.84899002804575;97.62598953910808;102.91256082117819;104.13303334690936;103.40543201415011;99.01326582229296;100.9935508251165;104.63431097309441;102.91786889079498;102.90802324114472;100.31057537192025;104.73019699053812;104.70822148198637;104.61969641493955;102.78758550521438;99.63337772233562;99.6516480543637;98.38957455490764;99.97760525585656;100.20870020446426;101.55961000051843;99.97682020763241;100.23250073990104;100.62920960815664;100.55049379304202;101.48386714224324
2022-02-16;99.78168577512973;99.76949711899196;99.71715192684098;99.85258141576546;99.8049271995404;99.77979394827487;99.79450111992489;99.81537526199911;99.82039342126383;99.82518433187423;99.82563153222866;99.80144151083378;108.24998571823716;108.20689574736342;108.03585019880906;99.75354859220106;108.06549195176997;103.86836305547436;101.09355788702055;97.97932464447656;100.88498654880671;105.01230211538639;104.3352840990697;104.32327185046071;100.37792073772272;103.65933664086306;103.6338704198273;103.53697359275742;103.03104147917945;100.18449887666993;100.19079888638072;98.95856071031045;100.05398940398311;100.47640862540422;101.52472653367235;100.0532593757845;100.73666801776355;101.11607826241365;100.77752192553969;101.71475641742391
2022-02-17;99.38848947710811;99.37437315002813;99.31830786261705;99.38209856120048;99.34499448862847;99.3272105992593;99.34374358121657;99.34795503482768;99.34752733707097;99.3527081163137;99.35284770204007;99.32514894154923;108.24344011962947;108.20141009679499;109.32702320163008;99.27452296061726;109.33695036923862;104.26338813073433;97.02064958542728;100.2268600511113;100.0301624640227;106.45046743534598;101.60402436166534;101.59636482218049;100.31945145140122;102.22742575015529;102.20058026827346;102.09416512215017;102.29812733835573;99.35406497336282;99.38100682724938;97.47979376553457;99.26937450065144;99.53440918347475;101.57783374139022;99.27186905353423;99.29647049651516;99.79119533311673;99.3497859325552;100.47937870577677
2022-02-18;99.99155632530373;99.97726105201828;99.91564267703124;98.74642640483961;98.94402379444183;99.05838818399356;99.07373898414501;98.79783422948994;98.710157938512;98.71582861776082;98.71574566239988;98.68382334699393;110.43674310392369;110.38372375579225;122.72817453717852;98.63076028238112;122.63564849032255;104.30050018627557;95.80811165534227;101.91317741301702;99.61423217229525;105.3034601854596;101.04279219669779;101.0362470454659;100.04632328140953;102.60648904535961;102.57767561033478;102.46212624947155;101.01658539610143;98.85210536789478;98.89139938305618;96.4585540958018;98.88198412749291;99.20088892508072;101.90213589806906;98.88603169586362;99.22627226954344;98.89999648075073;99.44075522698822;100.83698766600531
2022-02-21;102.55754383153001;102.54548345560846;102.47625059793594;101.41098737346401;101.58990262101881;101.6789714328258;101.69519459306136;101.44652910365986;101.36535324263123;101.3739335849318;101.37463638095116;101.34611830501386;108.076830616156;108.03805990897747;115.37008695475231;101.28388553101166;115.37015392653372;104.03666022359592;93.05499863363261;102.37727349474058;97.29667204181219;103.15179708993658;99.4944362242055;99.48995160871853;98.7039718760455;100.14157119208103;100.11018891430878;99.9863587869833;99.5140990507621;97.8255921439996;97.88817569712835;95.58928875418049;98.30616258433919;97.43813842077526;100.57506391265969;98.31362285128179;99.21413456703134;98.15609274514493;98.6316869411034;98.81746830731498
2022-02-22;102.22413176595613;102.21051484536403;102.13762527844239;99.8401775555683;100.25253366071829;100.47981640375119;100.47286260624615;99.96379761516218;99.79508515781312;99.80242290354107;99.79927595971182;99.76880821951792;109.07875915263187;109.0353806696417;113.20269445858624;99.70607990071048;113.22372823489914;104.20253183445953;93.27476747465992;104.30242882874346;97.3586984883278;105.07076251914668;102.46981137784894;102.46204033638249;99.54724180730382;101.04707678405107;101.01290813697234;100.88057501184026;101.30818737445362;98.45735529870905;98.50690709171262;97.15447262024531;98.77893885973326;97.86001966230093;101.77744340042774;98.78400384845852;99.75540774366947;99.56418829257714;99.47788851328927;99.45577390209017
2022-02-23;103.67584069409419;103.65830199546777;103.58009065017244;99.8645004612878;100.5489885599547;100.92427701171648;100.91300775633565;100.08564912078968;99.81629894631816;99.82386284754658;99.82085238841225;99.78735293387975;109.62183399392977;109.57537044535894;112.76475102202454;99.72176861076024;112.78615745560332;103.55189816583501;92.61363933596952;105.63953828467601;98.35946927019654;105.5570126535885;101.50135714904084;101.49482168062707;100.42710603162975;99.65682567279768;99.62022622646913;99.47935285652682;102.07003105563317;97.8170728244179;97.88187806238385;96.54499799391031;98.53867570015147;98.54274433234727;102.73997421848797;98.54453254233036;99.71366014359067;98.15139835112348;99.2515828559181;99.03907183147048
2022-02-24;101.16515171813325;101.14928981094984;101.06888116163684;98.29383444435497;98.7912144417272;99.07997734896033;99.10347323428437;98.44943307455534;98.24706987818976;98.2535217557332;98.24788153908108;98.21184798570066;106.13159223945219;106.11506431295523;114.92042354685073;98.14465628054678;114.92881856277796;103.05269542342259;90.73988607875475;102.56317795196807;97.03136912253834;104.94095687595;98.72154536834485;98.71876961259204;100.46922304201098;98.00404888799609;97.96507266818757;97.81588672077051;102.56038788799604;97.6590227098714;97.72822175811862;96.97794544355342;98.53151579277034;98.73584184256458;102.70405864188157;98.53778386925872;99.05982224639499;97.99584629626227;98.86494319623176;98.00033118758478
