;SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS;FUNDO DE INVESTIMENTO EM AÇÕES CAIXA PETROBRAS PRÉ-SAL;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES - PETROBRAS 2010;ITAÚ AÇÕES PETROBRÁS - FUNDO DE INVESTIMENTO;SANTANDER FI PETROBRÁS AÇÕES;BB AÇÕES PETROBRAS FUNDO DE INVESTIMENTO;BB AÇÕES PETROBRAS I FUNDO DE INVESTIMENTO;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS;BRADESCO H FUNDO DE INVESTIMENTO AÇÕES PETROBRAS;FUNDO DE INVESTIMENTO EM AÇÕES CAIXA PETROBRAS;FUNDO DE INVESTIMENTO EM AÇÕES CAIXA PETROBRAS PLUS;SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO PETROBRÁS 2 AÇÕES;CAIXA FUNDO DE INVESTIMENTO EM AÇÕES BANCO DO BRASIL PLUS;BB AÇÕES BB FUNDO DE INVESTIMENTO;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES CIELO;ITAÚ AÇÕES PETROBRAS I - FUNDO DE INVESTIMENTO;BB AÇÕES CIELO FUNDO DE INVESTIMENTO;BB AÇÕES BB SEGURIDADE FUNDO DE INVESTIMENTO EM AÇÕES;FUNDO DE INVESTIMENTO EM AÇÕES CAIXA SEGURIDADE;MB FUNDO DE INVESTIMENTO EM AÇÕES INSTITUIÇÕES FINANCEIRAS;ORGANON FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;TARPON GT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;ALASKA BLACK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES II - BDR NÍVEL I;ALASKA BLACK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES - BDR NÍVEL I;CHARLES RIVER FUNDO DE INVESTIMENTO DE AÇÕES;ITAÚ UNIBANCO AÇÕES HOLDING FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;ITAÚ INDEX ITAÚ UNIBANCO AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;ITAÚ UNIBANCO AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;SQUADRA LB FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES ACCESS;SPX FALCON ARMATA ADVISORY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;SPX FALCON SELEÇÃO AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;GUEPARDO INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;ABSOLUTE PACE LONG BIASED ADVISORY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;REAL INVESTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES BDR NÍVEL I;XP INVESTOR DIVIDENDOS FUNDO DE INVESTIMENTO EM AÇÕES;ABSOLUTE PACE LONG BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;PLURAL DIVIDENDOS FUNDO DE INVESTIMENTO EM AÇÕES;RPS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES SELECTION;XP INVESTOR IBOVESPA ATIVO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES;BB ACOES SETOR FINANCEIRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO
2022-03-02;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
2022-03-03;98.76363452618862;98.76193526697674;98.7572232336171;99.1975189747449;99.108187135205;99.06468516501636;99.06755983279538;99.16473913316085;99.19665402984036;99.19741392201027;99.19511799805777;99.19260571958954;99.97304254711635;99.97416838801124;105.24053358757924;99.18925994364243;105.1992033841251;99.90334596475009;102.15484270302662;97.52584128996831;101.65748400561813;100.76329680710512;101.20164810818657;101.19976783524021;100.32383768358642;100.07854244620817;100.07616460844335;100.06751278092723;99.9858532558153;100.19571247751445;100.19229621119277;98.98187128049518;100.29182928191564;100.04016115371299;100.13927126339944;100.28968759251707;100.11375304958369;99.95063184884845;100.37010184932262;101.01966453434773
2022-03-04;98.73448657582927;98.73149322201252;98.72105288719756;98.52868366160106;98.56132083017516;98.58132005648812;98.5866532390002;98.54067893140048;98.52575380752097;98.52783177541482;98.525143454094;98.51850449320972;97.5258642097369;97.54813850196604;99.98728770606108;98.51197550929074;99.9795621954328;97.62772313038496;99.15929268373574;97.52580479205493;99.1618033122242;100.4336926286197;99.68951507951324;99.69131342482335;99.73258713104869;98.5900966414901;98.58881487035643;98.56837081326032;98.56660644653226;98.82301554944087;98.84817466900768;98.66226243202422;99.03003976133952;99.12806336616765;98.77424925355659;99.03193078048162;99.99344267177307;99.16259764872163;99.81709652756503;98.82261978498063
2022-03-07;91.74668715708003;91.73538186236489;91.7268585484149;90.99067299922737;91.12343665777765;91.22504191405866;91.24019209861036;91.05615713158247;91.00108671588372;91.0074948458585;90.99811088698418;90.97127503678308;93.46648355941817;93.50239154886326;92.71656789981397;90.96605719202799;92.73239844483642;95.73127372936926;94.7281027537511;95.96867647873806;93.64361292261675;99.2137794851255;96.49211634340317;96.49929535004097;98.78359791086233;96.4981831014419;96.49362198625808;96.46617896719681;96.43067378183099;96.25672969885767;96.32228540005885;95.68253540325271;96.6601200332717;95.40424102823141;96.20903129712065;96.67592536200216;97.86757211020294;97.00905792205249;97.07631827286468;95.56739273172637
2022-03-08;93.64368687048126;93.63078299586782;93.61924096183672;92.45210324915811;92.669398506581;92.80387578797975;92.80016822301242;92.54346985630328;92.45706386282669;92.46170746611689;92.45444404643376;92.42927367299177;94.16488607133611;94.2004900206726;98.3617944425723;92.41931173952274;98.35177970243298;94.78075348442859;96.52250814976388;96.20705720833085;95.59594497965881;98.1905699653248;97.79043929864882;97.79466312571388;99.10463582992753;95.59965998851094;95.59247103951107;95.5571538173081;96.66497968744505;96.77950896914096;96.83755079894806;96.43268308247748;97.26790252154709;95.85385694238857;96.46669151965651;97.2794235852197;97.22911618787256;96.96337802224232;96.77023877987074;95.45967286460979
2022-03-09;93.92999855229215;93.91609113554121;93.90070111811019;92.42244597842992;92.69949322346787;92.85697092687535;92.82685382419751;92.53413599167098;92.42468142443035;92.42971852676915;92.42230052287707;92.39504286106384;99.32703114811004;99.34617737899252;101.98857902672414;92.38185174922752;101.94673524893547;96.96527020541338;95.32583714524108;99.27316520696718;98.21574951078276;100.63992032836646;102.38124506779913;102.36993089593321;99.42590946349871;100.26532523839143;100.25409043321012;100.21105322004964;99.3843508759514;99.04655635092413;99.06878920408506;101.12600787027961;99.80965608093832;98.44362392110979;99.08750562987089;99.81274224157617;97.98507925262247;99.12368962022681;98.73402416316142;100.07353331427102
2022-03-10;97.20853646641142;97.19133751757035;97.17238969973981;95.00216799662192;95.41762975353197;95.62559415644115;95.55661166415368;95.15744196212908;94.9963298105601;95.00173374605713;94.9941229108412;94.97152313207872;98.03130984141119;98.09479554508795;101.57868060635451;94.95339032436706;101.54014298772545;97.7276919605389;96.04396188914814;98.20067775463875;98.4027032863335;101.41137293639919;103.5160868025805;103.5007883760215;99.38184918422812;100.34363753080187;100.33004663658787;100.27829043860572;98.55880134629241;98.46846739181856;98.500798654506;101.38401143414511;99.77733140648462;98.1271085588759;98.60719153461228;99.78068988448847;99.3911193323402;98.75912713722828;99.04331963828402;98.66863810757346
2022-03-11;93.7265299246668;93.70897934441071;93.68759175434849;92.76270686135322;92.92502231930044;93.02172384423363;92.95688719534331;92.82931621177926;92.75869616238563;92.75900517710113;92.7561300832054;92.72449370088114;96.07165789447394;96.18898252968599;100.76631753520311;92.70668578118669;100.70728286275362;97.42133533635825;93.28914516313763;97.60715366402096;95.31338007010837;99.35528948483422;99.19578897258565;99.19503099519805;99.08602747920425;99.23751031908434;99.21956768750911;99.16082072578077;95.8527396011055;96.29790768783747;96.3643130255979;98.31508313026757;98.04782721900986;96.05125440265442;97.05654304303685;98.06089436977027;98.1451552063975;96.08596116706673;97.44389822785843;97.64572381832605
2022-03-14;91.94302131963343;91.92184600560662;91.89889331327143;91.58832230840672;91.62471203736993;91.6648241768413;91.6091228923797;91.60996261087749;91.58404475378596;91.58474544840148;91.58078035213502;91.54480166936513;96.66776641156409;96.76911151409683;98.74393038192589;91.52478973295806;98.69633905259121;97.28713078367909;91.73211248431777;97.13153857111516;93.82330045431108;97.21062143759944;94.45775988228307;94.46559309811053;98.36569442508349;100.59408784864785;100.57739367731781;100.50642393295934;94.96088312379334;95.32016037882207;95.40098677997861;96.8240140645648;96.90321696079735;94.59973344440972;96.66421182156402;96.92297466214303;96.39561338961572;94.13074052891821;96.05972024646366;97.95674868713323
2022-03-15;89.73122230684531;89.70571807489802;89.67895908250341;89.88165360411237;89.81174957882074;89.80412864954636;89.7499945780139;89.86602288431217;89.87730137232317;89.88209055040699;89.87451767689494;89.83213803046138;95.57474339247656;95.69316272436218;103.98269228486132;89.81105076764237;103.90700978319649;97.23862175033203;92.92751127881354;97.23883994799812;93.67101592153877;97.93471965087036;91.60105881127392;91.61196151630487;98.1289977753134;100.23083709479566;100.21257316692487;100.13222401108126;95.68538864120558;95.286709114269;95.36851296699406;96.6281332385314;96.9763476279513;94.69007418546762;96.50774812012686;96.99563172996818;95.38384276118956;93.88819265586928;95.25625063381963;97.65639489573618
