datetime,symbol,Open,High,Low,Close,Volume,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Variance(1M),Variance(3M),Variance(6M),Variance(12M)
2004-01-27 09:00:00,BMFBOVESPA:IBOV,24355.0,24473.0,23908.0,24226.0,0.0,1.194653299916458,1.194653299916458,1.194653299916458,1.194653299916458,1.9443333635343163,1.9443333635343163,1.9443333635343163,1.9443333635343163,3.7804322285526677,3.7804322285526677,3.7804322285526677,3.7804322285526677
2004-01-28 09:00:00,BMFBOVESPA:IBOV,24226.0,24460.0,23787.0,23852.0,0.0,-0.3675856307435254,-0.3675856307435254,-0.3675856307435254,-0.3675856307435254,1.922645640154,1.922645640154,1.922645640154,1.922645640154,3.6965662576031844,3.6965662576031844,3.6965662576031844,3.6965662576031844
2004-01-29 09:00:00,BMFBOVESPA:IBOV,23849.0,23859.0,22300.0,22386.0,0.0,-6.491228070175438,-6.491228070175438,-6.491228070175438,-6.491228070175438,2.439977711244396,2.439977711244396,2.439977711244396,2.439977711244396,5.9534912313694415,5.9534912313694415,5.9534912313694415,5.9534912313694415
2004-01-30 09:00:00,BMFBOVESPA:IBOV,22384.0,22615.0,21649.0,21851.0,0.0,-8.725981620718464,-8.725981620718464,-8.725981620718464,-8.725981620718464,3.1107085389919567,3.1107085389919567,3.1107085389919567,3.1107085389919567,9.676507614557474,9.676507614557474,9.676507614557474,9.676507614557474
2004-02-02 09:00:00,BMFBOVESPA:IBOV,21842.0,21867.0,21336.0,21787.0,0.0,-8.993316624895572,-8.993316624895572,-8.993316624895572,-8.993316624895572,3.5323866711815324,3.5323866711815324,3.5323866711815324,3.5323866711815324,12.477755594740948,12.477755594740948,12.477755594740948,12.477755594740948
2004-02-03 09:00:00,BMFBOVESPA:IBOV,21794.0,22287.0,21794.0,22281.0,0.0,-6.9298245614035086,-6.9298245614035086,-6.9298245614035086,-6.9298245614035086,3.508772067614015,3.508772067614015,3.508772067614015,3.508772067614015,12.31148142246833,12.31148142246833,12.31148142246833,12.31148142246833
2004-02-04 09:00:00,BMFBOVESPA:IBOV,22289.0,22718.0,21555.0,21685.0,0.0,-9.41938178780284,-9.41938178780284,-9.41938178780284,-9.41938178780284,3.874014290138987,3.874014290138987,3.874014290138987,3.874014290138987,15.007986720201078,15.007986720201078,15.007986720201078,15.007986720201078
2004-02-05 09:00:00,BMFBOVESPA:IBOV,21685.0,21909.0,21077.0,21092.0,0.0,-11.89640768588137,-11.89640768588137,-11.89640768588137,-11.89640768588137,4.467652339558622,4.467652339558622,4.467652339558622,4.467652339558622,19.95991742716363,19.95991742716363,19.95991742716363,19.95991742716363
2004-02-06 09:00:00,BMFBOVESPA:IBOV,21092.0,21969.0,20598.0,21969.0,0.0,-8.233082706766917,-8.233082706766917,-8.233082706766917,-8.233082706766917,4.301960457457741,4.301960457457741,4.301960457457741,4.301960457457741,18.506863777530018,18.506863777530018,18.506863777530018,18.506863777530018
2004-02-09 09:00:00,BMFBOVESPA:IBOV,21970.0,22493.0,21853.0,21962.0,0.0,-8.262322472848789,-8.262322472848789,-8.262322472848789,-8.262322472848789,4.303819626645738,4.303819626645738,4.303819626645738,4.303819626645738,18.522863378701057,18.522863378701057,18.522863378701057,18.522863378701057
2004-02-10 09:00:00,BMFBOVESPA:IBOV,21936.0,22216.0,21694.0,22171.0,0.0,-5.248087525107911,-7.389306599832915,-7.389306599832915,-7.389306599832915,4.16682552102672,4.214332154848616,4.214332154848616,4.214332154848616,17.362434922679594,17.76059551139098,17.76059551139098,17.76059551139098
2004-02-11 09:00:00,BMFBOVESPA:IBOV,22173.0,23241.0,22057.0,23197.0,0.0,1.0234300148070723,-3.1035923141186297,-3.1035923141186297,-3.1035923141186297,3.95732731628276,3.943691572938794,3.943691572938794,3.943691572938794,15.66043948819771,15.552703222468459,15.552703222468459,15.552703222468459
2004-02-12 09:00:00,BMFBOVESPA:IBOV,23197.0,23374.0,22929.0,23063.0,0.0,-0.3973223925717987,-3.663324979114453,-3.663324979114453,-3.663324979114453,3.9859247010326246,3.879461505920743,3.879461505920743,3.879461505920743,15.887595722302018,15.05022157592084,15.05022157592084,15.05022157592084
2004-02-13 09:00:00,BMFBOVESPA:IBOV,23067.0,23230.0,22188.0,22530.0,0.0,-3.656189865298269,-5.889724310776942,-5.889724310776942,-5.889724310776942,4.069649476973996,3.896534476400777,3.896534476400777,3.896534476400777,16.562046865434723,15.182980925779876,15.182980925779876,15.182980925779876
2004-02-16 10:00:00,BMFBOVESPA:IBOV,22530.0,22533.0,21901.0,21943.0,0.0,-7.331390683728197,-8.341687552213868,-8.341687552213868,-8.341687552213868,4.201220882355285,4.004913900065066,4.004913900065066,4.004913900065066,17.65025690233812,16.03933534693438,16.03933534693438,16.03933534693438
2004-02-17 10:00:00,BMFBOVESPA:IBOV,22195.0,22520.0,22017.0,22116.0,0.0,-5.089691871942323,-7.6190476190476195,-7.6190476190476195,-7.6190476190476195,4.066948530513822,3.943638939871264,3.943638939871264,3.943638939871264,16.540070349848538,15.552288088068947,15.552288088068947,15.552288088068947
2004-02-18 10:00:00,BMFBOVESPA:IBOV,22430.0,22668.0,21899.0,22000.0,0.0,-4.218729592058862,-8.103592314118629,-8.103592314118629,-8.103592314118629,4.062894100401138,3.949476368997881,3.949476368997881,3.949476368997881,16.507108471074375,15.598363589272685,15.598363589272685,15.598363589272685
2004-02-19 10:00:00,BMFBOVESPA:IBOV,21998.0,21998.0,20877.0,20951.0,0.0,-10.73665374291679,-12.485380116959064,-12.485380116959064,-12.485380116959064,4.559452688958205,4.387168439801027,4.387168439801027,4.387168439801027,20.78860882284821,19.247246919186175,19.247246919186175,19.247246919186175
2004-02-20 10:00:00,BMFBOVESPA:IBOV,20949.0,21342.0,20092.0,21337.0,0.0,-12.373716632443532,-10.873015873015872,-10.873015873015872,-10.873015873015872,4.469689507177135,4.393969619030658,4.393969619030658,4.393969619030658,19.97812429056938,19.306969012964426,19.306969012964426,19.306969012964426
2004-02-25 10:00:00,BMFBOVESPA:IBOV,21341.0,21732.0,21341.0,21609.0,0.0,-10.802443655576653,-9.736842105263158,-9.736842105263158,-9.736842105263158,3.884292058589876,4.353934016969788,4.353934016969788,4.353934016969788,15.087724796424377,18.956741424126673,18.956741424126673,18.956741424126673
2004-02-26 10:00:00,BMFBOVESPA:IBOV,21608.0,21608.0,21180.0,21450.0,0.0,-10.070434345128293,-10.401002506265664,-10.401002506265664,-10.401002506265664,3.289693565050224,4.422483933225866,4.422483933225866,4.422483933225866,10.822083751932853,19.558364139640926,19.558364139640926,19.558364139640926
2004-02-27 10:00:00,BMFBOVESPA:IBOV,21455.0,21755.0,21448.0,21755.0,0.0,-2.818725989457697,-9.126984126984128,-9.126984126984128,-9.126984126984128,2.610756414850338,4.342007379518323,4.342007379518323,4.342007379518323,6.81604905768219,18.853028083791575,18.853028083791575,18.853028083791575
2004-03-01 10:00:00,BMFBOVESPA:IBOV,21761.0,22528.0,21761.0,22499.0,0.0,2.9655393345842294,-6.01921470342523,-6.01921470342523,-6.01921470342523,2.546800228587128,4.13254814198259,4.13254814198259,4.13254814198259,6.486191404331448,17.07795414580376,17.07795414580376,17.07795414580376
2004-03-02 10:00:00,BMFBOVESPA:IBOV,22496.0,22714.0,21942.0,22442.0,0.0,3.006379951347134,-6.257309941520468,-6.257309941520468,-6.257309941520468,2.5939031331476925,4.080706210367456,4.080706210367456,4.080706210367456,6.728333464153415,16.652163175331523,16.652163175331523,16.652163175331523
2004-03-03 10:00:00,BMFBOVESPA:IBOV,22442.0,22801.0,22191.0,22550.0,0.0,1.207306673847673,-5.806182121971595,-5.806182121971595,-5.806182121971595,2.629213575705439,4.000993823215692,4.000993823215692,4.000993823215692,6.91276402667378,16.00795157341012,16.00795157341012,16.00795157341012
2004-03-04 10:00:00,BMFBOVESPA:IBOV,22542.0,22753.0,22256.0,22393.0,0.0,3.2649296748904773,-6.461988304093567,-6.461988304093567,-6.461988304093567,2.661114992860508,3.972830761982983,3.972830761982983,3.972830761982983,7.081533005226982,15.78338426335829,15.78338426335829,15.78338426335829
2004-03-05 10:00:00,BMFBOVESPA:IBOV,22397.0,22937.0,22349.0,22873.0,0.0,8.443959795183007,-4.456975772765246,-4.456975772765246,-4.456975772765246,2.701480087024227,3.8421889884160008,3.8421889884160008,3.8421889884160008,7.297994660588425,14.762416222705172,14.762416222705172,14.762416222705172
2004-03-08 10:00:00,BMFBOVESPA:IBOV,22874.0,23372.0,22874.0,22993.0,0.0,4.661113387045382,-3.955722639933167,-3.955722639933167,-3.955722639933167,2.6159210552816994,3.7827025546222672,3.7827025546222672,3.7827025546222672,6.843042967466119,14.308838616745827,14.308838616745827,14.308838616745827
2004-03-09 10:00:00,BMFBOVESPA:IBOV,22993.0,23094.0,22503.0,22674.0,0.0,3.2419633913122663,-5.288220551378446,-5.288220551378446,-5.288220551378446,2.6834876317901246,3.7858556592511534,3.7858556592511534,3.7858556592511534,7.201105869970571,14.332703072683985,14.332703072683985,14.332703072683985
2004-03-10 10:00:00,BMFBOVESPA:IBOV,22674.0,22674.0,21670.0,21670.0,0.0,-2.259708628388436,-9.48203842940685,-9.48203842940685,-9.48203842940685,2.8543004556777647,3.9649619382538193,3.9649619382538193,3.9649619382538193,8.147031091282296,15.720923171801484,15.720923171801484,15.720923171801484
2004-03-11 10:00:00,BMFBOVESPA:IBOV,21673.0,21750.0,20756.0,20763.0,0.0,-10.49273612967194,-13.270676691729324,-13.270676691729324,-13.270676691729324,3.363106637787898,4.301035328275271,4.301035328275271,4.301035328275271,11.310486257133022,18.498904895071966,18.498904895071966,18.498904895071966
2004-03-12 10:00:00,BMFBOVESPA:IBOV,20770.0,21800.0,20770.0,21776.0,0.0,-5.580366821315527,-9.039264828738514,-9.039264828738514,-9.039264828738514,3.0131153546199005,4.083389485241392,4.083389485241392,4.083389485241392,9.078864140246209,16.674069688179962,16.674069688179962,16.674069688179962
2004-03-15 10:00:00,BMFBOVESPA:IBOV,21776.0,21836.0,21162.0,21234.0,0.0,-5.752330226364847,-11.303258145363408,-11.303258145363408,-11.303258145363408,3.002506057054671,4.234209416663104,4.234209416663104,4.234209416663104,9.015042622649988,17.9285293841585,17.9285293841585,17.9285293841585
2004-03-16 10:00:00,BMFBOVESPA:IBOV,21234.0,21647.0,21234.0,21613.0,0.0,-1.5038964590074282,-9.720133667502088,-9.720133667502088,-9.720133667502088,2.908755042388776,4.1533332102155445,4.1533332102155445,4.1533332102155445,8.460855896622128,17.25017675507936,17.25017675507936,17.25017675507936
2004-03-17 10:00:00,BMFBOVESPA:IBOV,21620.0,22034.0,21620.0,21901.0,0.0,-0.9721468620003616,-8.517126148705097,-8.517126148705097,-8.517126148705097,2.870649158983636,4.068371276928769,4.068371276928769,4.068371276928769,8.240626593973456,16.55164484693902,16.55164484693902,16.55164484693902
2004-03-18 10:00:00,BMFBOVESPA:IBOV,21901.0,22411.0,21679.0,22370.0,0.0,1.681818181818182,-6.558061821219716,-6.558061821219716,-6.558061821219716,2.8394677229465324,3.938748405510072,3.938748405510072,3.938748405510072,8.062576949655165,15.513739001908135,15.513739001908135,15.513739001908135
2004-03-19 10:00:00,BMFBOVESPA:IBOV,22370.0,22470.0,22217.0,22261.0,0.0,6.252684836046011,-7.013366750208855,-7.013366750208855,-7.013366750208855,2.870932590381888,3.91626061386784,3.91626061386784,3.91626061386784,8.242253938516859,15.337097195732511,15.337097195732511,15.337097195732511
2004-03-22 10:00:00,BMFBOVESPA:IBOV,22248.0,22248.0,21569.0,21663.0,0.0,1.527862398650232,-9.51127819548872,-9.51127819548872,-9.51127819548872,2.76390098012108,4.0133198673048245,4.0133198673048245,4.0133198673048245,7.639148627914266,16.106736357303614,16.106736357303614,16.106736357303614
2004-03-23 10:00:00,BMFBOVESPA:IBOV,21663.0,21832.0,21205.0,21205.0,0.0,-1.869591373964552,-11.42439431913116,-11.42439431913116,-11.42439431913116,2.8625625166412894,4.136996358350896,4.136996358350896,4.136996358350896,8.194264161679712,17.11473886900858,17.11473886900858,17.11473886900858
2004-03-24 10:00:00,BMFBOVESPA:IBOV,21202.0,21317.0,20834.0,20985.0,0.0,-2.1678321678321675,-12.343358395989974,-12.343358395989974,-12.343358395989974,3.0609573088236384,4.243211175748258,4.243211175748258,4.243211175748258,9.36945964644085,18.004841081994915,18.004841081994915,18.004841081994915
2004-03-25 10:00:00,BMFBOVESPA:IBOV,20985.0,21323.0,20857.0,21000.0,0.0,-3.470466559411629,-12.280701754385964,-12.280701754385964,-12.280701754385964,3.182214268035805,4.293534541608865,4.293534541608865,4.293534541608865,10.126487647690656,18.434438859988443,18.434438859988443,18.434438859988443
2004-03-26 10:00:00,BMFBOVESPA:IBOV,21001.0,21651.0,21001.0,21541.0,0.0,-4.257967020756478,-10.020885547201337,-10.020885547201337,-10.020885547201337,3.123941923065079,4.17525859299893,4.17525859299893,4.17525859299893,9.759013138683544,17.432784318411407,17.432784318411407,17.432784318411407
2004-03-29 10:00:00,BMFBOVESPA:IBOV,21544.0,21817.0,21435.0,21531.0,0.0,-4.059352998841458,-10.062656641604011,-10.062656641604011,-10.062656641604011,3.0833002992569263,4.16674506182246,4.16674506182246,4.16674506182246,9.506740735397852,17.361764410221856,17.361764410221856,17.361764410221856
2004-03-30 10:00:00,BMFBOVESPA:IBOV,21531.0,22045.0,21531.0,22043.0,0.0,-2.248337028824834,-7.923976608187135,-7.923976608187135,-7.923976608187135,2.956564475957198,4.034441988541785,4.034441988541785,4.034441988541785,8.74127350049206,16.27672215890899,16.27672215890899,16.27672215890899
2004-03-31 10:00:00,BMFBOVESPA:IBOV,22098.0,22256.0,21873.0,22142.0,0.0,-1.1208859911579512,-7.510442773600669,-7.510442773600669,-7.510442773600669,2.867326207657693,3.980098708662315,3.980098708662315,3.980098708662315,8.221559581120648,15.841185730695427,15.841185730695427,15.841185730695427
2004-04-01 10:00:00,BMFBOVESPA:IBOV,22142.0,22774.0,22142.0,22647.0,0.0,-0.9880645302321514,-5.401002506265664,-5.401002506265664,-5.401002506265664,2.866106425232902,3.8615609049098727,3.8615609049098727,3.8615609049098727,8.214566040761325,14.911652622328354,14.911652622328354,14.911652622328354
2004-04-02 10:00:00,BMFBOVESPA:IBOV,22650.0,23034.0,22629.0,22949.0,0.0,-0.191362588613926,-4.139515455304929,-4.139515455304929,-4.139515455304929,2.856840914519818,3.795307489926123,3.795307489926123,3.795307489926123,8.16154001087443,14.404358943089328,14.404358943089328,14.404358943089328
2004-04-05 10:00:00,BMFBOVESPA:IBOV,22949.0,23260.0,22773.0,23146.0,0.0,2.081679456646379,-3.3166248955722644,-3.3166248955722644,-3.3166248955722644,2.896419029278693,3.760040445001885,3.760040445001885,3.760040445001885,8.389243193167728,14.137904148049975,14.137904148049975,14.137904148049975
2004-04-06 10:00:00,BMFBOVESPA:IBOV,23146.0,23177.0,22859.0,23072.0,0.0,6.469773880941393,-3.625730994152047,-3.625730994152047,-3.625730994152047,3.0390713133638685,3.7632979845357046,3.7632979845357046,3.7632979845357046,9.235954447711189,14.162411720410496,14.162411720410496,14.162411720410496
2004-04-07 10:00:00,BMFBOVESPA:IBOV,23061.0,23061.0,22443.0,22443.0,0.0,8.09131628377402,-6.253132832080201,-6.253132832080201,-6.253132832080201,3.1657431723963123,3.836347649920473,3.836347649920473,3.836347649920473,10.021929833573868,14.717563291050336,14.717563291050336,14.717563291050336
2004-04-08 10:00:00,BMFBOVESPA:IBOV,22451.0,22740.0,22307.0,22725.0,0.0,4.35800881704629,-5.075187969924812,-5.075187969924812,-5.075187969924812,2.9829063991318927,3.7633992398773977,3.7633992398773977,3.7633992398773977,8.897730585981995,14.163173838709774,14.163173838709774,14.163173838709774
2004-04-12 10:00:00,BMFBOVESPA:IBOV,22725.0,22970.0,22496.0,22780.0,0.0,7.280776113779787,-4.845446950710109,-4.845446950710109,-4.845446950710109,3.056913113352271,3.731371209543628,3.731371209543628,3.731371209543628,9.344717782585073,13.923131103411077,13.923131103411077,13.923131103411077
2004-04-13 10:00:00,BMFBOVESPA:IBOV,22777.0,22995.0,22555.0,22620.0,0.0,4.659232869106556,-3.3292021026539595,-5.513784461152882,-5.513784461152882,2.99867950981048,3.650380985394383,3.7303661064415072,3.7303661064415072,8.992078802557222,13.325281338528868,13.915631288087571,13.915631288087571
2004-04-14 10:00:00,BMFBOVESPA:IBOV,22618.0,22618.0,22165.0,22312.0,0.0,1.876626638053057,-2.8307638707429668,-6.800334168755222,-6.800334168755222,2.994314790022774,3.648617524450799,3.7518014110606903,3.7518014110606903,8.96592106174913,13.312409839729478,14.076013828036986,14.076013828036986
2004-04-15 10:00:00,BMFBOVESPA:IBOV,22312.0,22312.0,21483.0,21739.0,0.0,-2.820742065265981,-6.11530986827899,-9.193817878028405,-9.193817878028405,3.09329560789285,3.739228474032844,3.836558142234426,3.836558142234426,9.568477717809198,13.98182958101799,14.719178378745271,14.719178378745271
2004-04-16 10:00:00,BMFBOVESPA:IBOV,21727.0,21938.0,21592.0,21769.0,0.0,-2.2101432999416017,-6.910412657686551,-9.068504594820384,-9.068504594820384,3.105019335704668,3.710686768890996,3.81557791289705,3.81557791289705,9.641145075099859,13.7691962968227,14.55863480938781,14.55863480938781
2004-04-19 10:00:00,BMFBOVESPA:IBOV,21773.0,21864.0,21417.0,21627.0,0.0,-0.1661819692563357,-8.665906499429875,-9.661654135338344,-9.661654135338344,3.163702741921077,3.693422312461141,3.832384845572852,3.832384845572852,10.009015039238939,13.641368378185803,14.687173604576452,14.687173604576452
2004-04-20 10:00:00,BMFBOVESPA:IBOV,21627.0,21665.0,21068.0,21078.0,0.0,-0.5989153501532657,-9.54424512917346,-11.954887218045112,-11.954887218045112,3.394673732208608,3.749243314003789,3.96814451651658,3.96814451651658,11.52380974814712,14.056825427602115,15.746170903960602,15.746170903960602
2004-04-22 10:00:00,BMFBOVESPA:IBOV,21078.0,21181.0,20732.0,21142.0,0.0,0.7481534429354301,-7.954199137968566,-11.687552213868004,-11.687552213868004,3.403906436978261,3.729303931661894,3.9825413964884793,3.9825413964884793,11.586579031702039,13.90770781470886,15.860635974744406,15.860635974744406
2004-04-23 10:00:00,BMFBOVESPA:IBOV,21142.0,21625.0,21142.0,21590.0,0.0,2.8095238095238098,-8.014145115248605,-9.816207184628237,-9.816207184628237,3.166767589852996,3.635077950523947,3.890873978480227,3.890873978480227,10.028416968143352,13.21379170638538,15.138900316414551,15.138900316414551
2004-04-26 10:00:00,BMFBOVESPA:IBOV,21588.0,21778.0,21286.0,21324.0,0.0,-1.0073812729214058,-12.427104722792608,-10.927318295739347,-10.927318295739347,3.0942621928363483,3.6225607203330346,3.9471783599109433,3.9471783599109433,9.574458518016407,13.122946172499795,15.580217004949244,15.580217004949244
2004-04-27 10:00:00,BMFBOVESPA:IBOV,21324.0,21715.0,21254.0,21317.0,0.0,-0.9939157493846082,-12.007760257574509,-10.95655806182122,-10.95655806182122,3.1514635215158293,3.3894961232563774,3.9555437422566926,3.9555437422566926,9.931722327444952,11.488683969570012,15.64632629690608,15.64632629690608
2004-04-28 10:00:00,BMFBOVESPA:IBOV,21317.0,21374.0,20474.0,20474.0,0.0,-7.117905911173615,-14.162334395438538,-14.477861319966584,-14.477861319966584,3.689013116243202,3.3925531530074897,4.214279332575425,4.214279332575425,13.60881777181438,11.50941689598106,17.760150292972373,17.760150292972373
2004-04-29 10:00:00,BMFBOVESPA:IBOV,20481.0,20756.0,19676.0,19865.0,0.0,-10.283623882214796,-11.261502724917358,-17.02172096908939,-17.02172096908939,4.526526071345447,3.5469456478351287,4.529983362724506,4.529983362724506,20.489438274570052,12.580823428696561,20.520749266560824,20.520749266560824
2004-04-30 10:00:00,BMFBOVESPA:IBOV,19931.0,20172.0,19508.0,19607.0,0.0,-13.423411489380491,-10.269552880875016,-18.09941520467836,-18.09941520467836,5.289100491474974,3.883519039555808,4.806867390417718,4.806867390417718,27.97458400892081,15.081720130592466,23.105974109061243,23.105974109061243
2004-05-03 10:00:00,BMFBOVESPA:IBOV,19622.0,19777.0,19086.0,19709.0,0.0,-14.118262233648524,-9.537797769311975,-17.673350041771094,-17.673350041771094,5.669485641766923,4.110864973129515,4.959966608060215,4.959966608060215,32.1430674422013,16.89921082730313,24.601268753072357,24.601268753072357
2004-05-04 10:00:00,BMFBOVESPA:IBOV,19709.0,20193.0,19709.0,19988.0,0.0,-13.643826147066449,-10.291279565549123,-16.507936507936506,-16.507936507936506,5.674751408437518,4.223314227734654,5.009594464102327,5.009594464102327,32.2028035475636,17.836383066185952,25.09603669476468,25.09603669476468
2004-05-05 10:00:00,BMFBOVESPA:IBOV,20013.0,20342.0,19835.0,20026.0,0.0,-13.202149791955616,-7.6504496195526865,-16.349206349206348,-16.349206349206348,5.556218976302546,4.355842368651908,5.104334324145139,5.104334324145139,30.87156931262451,18.973362740543067,26.05422889264621,26.05422889264621
2004-05-06 10:00:00,BMFBOVESPA:IBOV,20019.0,20019.0,19189.0,19190.0,0.0,-14.494497170609993,-9.01763701877489,-19.84126984126984,-19.84126984126984,5.923513518653321,4.859976488155022,5.556269406288262,5.556269406288262,35.08801240566865,23.61937146541962,30.872129715254918,30.872129715254918
2004-05-07 10:00:00,BMFBOVESPA:IBOV,19184.0,19184.0,18573.0,18620.0,0.0,-18.063806380638063,-15.244207747280258,-22.22222222222222,-22.22222222222222,6.597527046164189,5.428171952357042,6.049032612685884,6.049032612685884,43.527363124867975,29.46505074435566,36.59079554933741,36.59079554933741
2004-05-10 10:00:00,BMFBOVESPA:IBOV,18101.0,18219.0,17601.0,17604.0,0.0,-22.721685689201053,-19.84336581367817,-26.46616541353384,-26.46616541353384,7.782647022634998,6.455866300540449,6.936155081609921,6.936155081609921,60.5695946789294,41.67820969045382,48.11024731614313,48.11024731614313
2004-05-11 10:00:00,BMFBOVESPA:IBOV,17607.0,18583.0,17607.0,18537.0,0.0,-18.05039787798409,-16.390780749627893,-22.56892230576441,-22.56892230576441,7.350793113244075,6.483544729471076,6.853355224953103,6.853355224953103,54.03415939371652,42.036352259052165,46.968477839391994,46.968477839391994
2004-05-12 10:00:00,BMFBOVESPA:IBOV,18543.0,18745.0,17885.0,18326.0,0.0,-17.864826102545717,-20.998404966159416,-23.450292397660817,-23.450292397660817,7.368652986535511,6.921179581708167,7.214853538860999,7.214853538860999,54.297046835978705,47.902726802254044,52.05411158721508,52.05411158721508
2004-05-13 10:00:00,BMFBOVESPA:IBOV,18326.0,18619.0,17902.0,18402.0,0.0,-15.350292101752611,-20.2098599488358,-23.1328320802005,-23.1328320802005,7.202348964291712,7.118829609931486,7.429722099648757,7.429722099648757,51.873830603433895,50.67773501523727,55.20077047800913,55.20077047800913
2004-05-14 10:00:00,BMFBOVESPA:IBOV,18421.0,18952.0,18421.0,18611.0,0.0,-14.506867563967113,-17.394584997780736,-22.25981620718463,-22.25981620718463,7.016237275952292,7.207704304917062,7.537588060093474,7.537588060093474,49.22758551246245,51.95100134711995,56.8152337636637,56.8152337636637
2004-05-17 10:00:00,BMFBOVESPA:IBOV,18027.0,18149.0,17974.0,18122.0,0.0,-16.206593609839555,-17.413298090507222,-24.30242272347536,-24.30242272347536,7.126958382714443,7.696649814540184,7.997007801603137,7.997007801603137,50.79353578894367,59.238418367661446,63.952133778901434,63.952133778901434
2004-05-18 10:00:00,BMFBOVESPA:IBOV,18382.0,18610.0,18222.0,18556.0,0.0,-11.965082076098302,-16.09694338940134,-22.48955722639933,-22.48955722639933,6.677804795380631,7.733175246339893,7.978870324721307,7.978870324721307,44.593076885208546,59.80199939060406,63.6623716587183,63.6623716587183
2004-05-19 10:00:00,BMFBOVESPA:IBOV,18602.0,19117.0,18602.0,18688.0,0.0,-11.607227320026489,-15.054545454545456,-21.938178780284044,-21.938178780284044,6.444223409435495,7.847779550549951,8.062000120853641,8.062000120853641,41.52801535071644,61.587643874029986,64.99584594864413,64.99584594864413
2004-05-20 10:00:00,BMFBOVESPA:IBOV,18688.0,18688.0,18229.0,18240.0,0.0,-15.51644279759148,-12.93971648131354,-23.809523809523807,-23.809523809523807,6.405821845909304,8.276806949209238,8.450743038522207,8.450743038522207,41.034553521528885,68.50553327447834,71.41505790313154,71.41505790313154
2004-05-21 10:00:00,BMFBOVESPA:IBOV,18239.0,18387.0,18041.0,18285.0,0.0,-14.251547552054022,-14.30379153582978,-23.62155388471178,-23.62155388471178,5.809800971881543,8.48916292548458,8.600988275957786,8.600988275957786,33.753787332875724,72.0658871754219,73.97699932316328,73.97699932316328
