;SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS;FUNDO DE INVESTIMENTO EM AÇÕES CAIXA PETROBRAS PRÉ-SAL;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES - PETROBRAS 2010;ITAÚ AÇÕES PETROBRÁS - FUNDO DE INVESTIMENTO;SANTANDER FI PETROBRÁS AÇÕES;BB AÇÕES PETROBRAS FUNDO DE INVESTIMENTO;BB AÇÕES PETROBRAS I FUNDO DE INVESTIMENTO;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS;BRADESCO H FUNDO DE INVESTIMENTO AÇÕES PETROBRAS;FUNDO DE INVESTIMENTO EM AÇÕES CAIXA PETROBRAS;FUNDO DE INVESTIMENTO EM AÇÕES CAIXA PETROBRAS PLUS;SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO PETROBRÁS 2 AÇÕES;CAIXA FUNDO DE INVESTIMENTO EM AÇÕES BANCO DO BRASIL PLUS;BB AÇÕES BB FUNDO DE INVESTIMENTO;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES CIELO;ITAÚ AÇÕES PETROBRAS I - FUNDO DE INVESTIMENTO;BB AÇÕES CIELO FUNDO DE INVESTIMENTO;BB AÇÕES BB SEGURIDADE FUNDO DE INVESTIMENTO EM AÇÕES;FUNDO DE INVESTIMENTO EM AÇÕES CAIXA SEGURIDADE;MB FUNDO DE INVESTIMENTO EM AÇÕES INSTITUIÇÕES FINANCEIRAS;ORGANON FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;TARPON GT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;ALASKA BLACK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES II - BDR NÍVEL I;ALASKA BLACK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES - BDR NÍVEL I;CHARLES RIVER FUNDO DE INVESTIMENTO DE AÇÕES;ITAÚ UNIBANCO AÇÕES HOLDING FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;ITAÚ INDEX ITAÚ UNIBANCO AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;ITAÚ UNIBANCO AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;SQUADRA LB FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES ACCESS;SPX FALCON ARMATA ADVISORY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;SPX FALCON SELEÇÃO AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;GUEPARDO INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;ABSOLUTE PACE LONG BIASED ADVISORY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;REAL INVESTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES BDR NÍVEL I;XP INVESTOR DIVIDENDOS FUNDO DE INVESTIMENTO EM AÇÕES;ABSOLUTE PACE LONG BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;PLURAL DIVIDENDOS FUNDO DE INVESTIMENTO EM AÇÕES;RPS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES SELECTION;XP INVESTOR IBOVESPA ATIVO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES;BB ACOES SETOR FINANCEIRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO
2022-04-01;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
2022-04-04;99.0639664626551;99.06218536010101;99.0570686535277;98.97597641016532;98.98951998486237;98.99794651954655;98.99970526493074;98.98132110456626;98.97486413126542;98.97399512572372;98.97384063306454;98.9781253744214;99.07267850579402;99.07923320746043;99.69776483485848;98.96698146367811;99.70332090207069;99.57315677313558;96.81771825026499;99.99688222973913;100.06267404476168;99.19020729741638;100.31075315512601;100.31005088866156;100.08621923140777;99.09922542602447;99.09674708085892;99.08813465660153;99.54115410682402;99.6248012227118;99.63641926375927;100.88267559117617;100.17659709765987;100.2496335180008;99.72950933911814;100.17551265036808;99.48860174985512;99.660257774018;99.92620491997457;99.52336209669559
2022-04-05;98.12808368205253;98.12431509325856;98.11414979654313;98.8594465869555;98.7010945737132;98.62926182411685;98.63153705341121;98.80142291448453;98.85563670201837;98.85511148655698;98.85475618912352;98.8569645884665;96.44715747238169;96.47090668972083;96.72574758903446;98.84173901925229;96.75252031157008;98.49436873545532;92.50388571299057;99.56308602709825;97.61721774670158;98.08620397979622;97.16012933341018;97.17268926963185;98.78309805675394;97.1047090768171;97.100791870629;97.0835962669664;98.34262116216313;98.08344408358185;98.13629721432413;98.98114095145232;98.93432118894428;98.1415519787703;98.3919708796712;98.9410574483976;97.92196978343254;97.633529538257;98.25838383111048;96.98347223113318
2022-04-06;98.0367401718853;98.0316962323871;98.01714394515567;99.16844942290003;98.92469797370286;98.81086315231651;98.8135910961939;99.07707709660491;99.16077679654543;99.16072261545888;99.1601642203527;99.158987344217;96.92993907204888;96.95072192942914;96.42441389547128;99.14173486149035;96.46258097828918;99.40778952042267;92.5002272961808;99.63867505081346;95.40153357435862;95.91390378110877;95.00837662284205;95.02922237136157;98.52159927967317;97.0644472853256;97.0583747010141;97.03277416753137;96.80979793509175;97.45090464219466;97.52043303168352;97.99115524610494;98.19086176781879;96.99411342389543;97.99220354937003;98.20181468647652;98.20411651866303;96.54536625313482;98.18174964095121;96.51405551842714
2022-04-07;103.106553734791;103.11076993252453;103.08196844568388;104.1272055844596;103.9091221644999;103.78175475500994;103.79105489089791;104.03185511274155;104.10630892247849;104.1196938742369;104.11422231322986;104.11559800677668;98.70764496111461;98.72055457578797;98.20033981442063;104.0910698106759;98.22843587934702;100.32403908298795;92.84006942771501;99.27599769275645;96.39376501671947;94.70893881225118;95.21122673274662;95.23164004002001;99.02961443489534;96.99604813979488;96.98758918822348;96.95360229709699;96.96240048090884;97.72539339722769;97.7895746911617;98.07877392576393;99.18443617450086;97.65492909542193;98.45904498747683;99.18960362760538;99.17470923942507;96.88625351037959;99.00599498799036;96.95203989896824
2022-04-08;103.61854624519604;103.62342784351029;103.58845464258305;105.25809066754408;104.91074975787436;104.71703981137568;104.72728986091313;105.11176290065025;105.23175751388929;105.24771556544098;105.23978814586974;105.24212148951926;100.45634283166626;100.46011452074042;101.75536698504311;105.21238577591423;101.77933471269576;101.08376327339687;92.15791152113043;99.04376272197308;96.52045237909263;92.21328210008912;94.86322127456388;94.88611307301738;98.75236868611846;96.81300478001347;96.80228137782714;96.75994788528152;96.62482005028946;97.78947310545495;97.85625237608026;97.89413325319123;99.71862208475737;97.40559839812254;98.90780008336257;99.72200338181761;99.0295066738513;96.28339455052142;99.17096229314417;96.8591835867467
2022-04-11;102.83256089347492;102.83925482146532;102.79670230063233;103.8654790906067;103.63777899266408;103.5045779418563;103.51531720109955;103.7638821233129;103.83907860478476;103.85530055186673;103.84751672628153;103.84285452805999;101.08287075949924;101.08417522257898;103.22047357665711;103.81078569771587;103.25082966570585;100.0442668290318;91.36121694418121;98.99050460548168;94.8427614691574;91.15875466799194;93.17448278984762;93.20344893772156;98.13024601171047;96.44425032612605;96.43110407466722;96.3804868070239;95.75389186300048;97.03339064232931;97.11905077328421;96.8617727799639;99.02909560560617;96.81925764994509;98.12615644593237;99.0384858588527;98.22587097446956;95.37365576192327;98.28438480349965;95.63095810440142
2022-04-12;102.53033885216078;102.5373673992735;102.48774359731094;103.9755248468978;103.65957484775143;103.4842223578285;103.49476594626998;103.8399954639113;103.9456317783292;103.96262845654141;103.95469272582841;103.94767736991139;100.87554089804627;100.87844669001034;107.37578663486309;103.91142901582764;107.30738011118123;99.19580226284171;92.83607296417745;99.3861194988223;94.28475662503203;90.88469406200892;93.39443602894568;93.4228090253309;98.03534217709013;94.74846650850805;94.732759312;94.67432588766638;95.56426988840224;96.86342432541247;96.95407906185483;97.02083059037956;99.1503641772741;96.45899099415976;97.8141367866566;99.158756136571;97.82807212436151;94.97034140023125;97.70434286430029;94.01304776678555
2022-04-13;104.70313547641581;104.70854262970812;104.6543699749717;106.52358188463853;106.13046851370768;105.9133103380538;105.92397439213397;106.35180572513146;106.48471331470628;106.49687242045486;106.49946920287488;106.49238327294013;101.35864230736509;101.35848517374228;106.78587439783045;106.44912885622284;106.73930866751888;100.07051536492986;90.78944900143358;99.83338620415621;94.63678228601002;92.27244065309134;93.83681741843598;93.86388304792135;98.47003281903733;95.003616008893;94.98563818790441;94.91903247673964;95.79138832819571;97.43685316659261;97.51614655770967;97.62550550303683;100.1576628853692;96.9472446041123;98.39151603169677;100.16099494003252;98.39969486718006;95.62737178913197;98.55283380041698;94.58379292998013
2022-04-14;103.62308402313967;103.62031273467618;103.56722251340076;106.9518885838658;106.24463009351854;105.87651742225388;105.88773400861749;106.66381082191303;106.90872812860232;106.92168098986753;106.92410690297669;106.9153410255287;101.43878222411189;101.4386413997477;106.48367959708793;106.86774251941608;106.43524663189147;100.90685879780936;90.33480512797355;99.40313433344197;93.7079990175526;93.33658975592908;92.61352176275429;92.64363932666892;98.23134710570486;95.60996972194786;95.58960237963841;95.51474579224265;95.72688318367368;96.66892368601587;96.76610710920338;97.10333204939616;99.52489458302823;96.48573949053018;98.21311645339227;99.53489004466738;98.3095396313765;94.87158817897206;98.32180454130553;94.66709693485211
